Year,Quarter,Total_Mkt_Fare,depart_city,arrival_city,airlineID,Passengers_by_Carrier,CarriersMktShare,CarrierAvgFare,Carrier_MinFareIncrement,CarrierMinPassangerShare,CarrierMaxFareIncrement,CarrierMaxPassengerShare,depart_state,arrival_state,Avg_TDOMT_COST_carrier,avg_TDOMT_GALLONS_carrier,Monthly Average Temperature_depart,Monthly Total Precepitation_depart,Monthly Average Windspeed_depart,Monthly Average Temperature_arrival,Monthly Total Precepitation_arrival,Monthly Average Windspeed_arrival,distance
2011,4,115.33,61,104,20416,15570,0.11,73.8,75,0.63,100,0.34,29,4,27263313.33333333,8604023.666666666,13.733333333333333,4.0,10.633333333333333,14.833333333333334,37.66666666666666,8.200000000000001,257.7097267004856
2011,4,115.33,61,104,20416,15570,0.11,73.8,75,0.63,100,0.34,29,4,27263313.33333333,8604023.666666666,13.733333333333333,4.0,10.633333333333333,14.833333333333334,37.66666666666666,8.200000000000001,257.7097267004856
2011,4,115.33,61,104,20416,15570,0.11,73.8,75,0.63,100,0.34,29,4,27263313.33333333,8604023.666666666,13.966666666666669,4.0,11.366666666666667,14.833333333333334,37.66666666666666,8.200000000000001,257.7097267004856
2007,4,92.88,15,111,19930,45530,0.53,99.03,75,0.25,150,0.17,11,41,71895904.33333333,27541817.0,5.5,28.33333333333333,11.433333333333335,7.466666666666666,136.33333333333334,10.4,404.6333020113532
2007,4,92.88,15,111,19930,45530,0.53,99.03,75,0.25,150,0.17,11,41,71895904.33333333,27541817.0,5.5,28.33333333333333,11.433333333333335,7.266666666666666,136.33333333333334,12.9,404.6333020113532
2009,1,99.26,18,22,19393,21690,0.5,90.23,75,0.56,175,0.11,30,12,221395674.0,116622987.0,-2.766666666666666,69.66666666666667,17.833333333333332,-2.2,82.66666666666667,16.599999999999998,456.88413058328246
2009,1,99.26,18,22,19393,21690,0.5,90.23,75,0.56,175,0.11,30,12,221395674.0,116622987.0,-2.766666666666666,69.66666666666667,17.833333333333332,-2.2333333333333334,82.66666666666667,15.966666666666669,456.88413058328246
2009,1,99.26,18,22,19393,21690,0.5,90.23,75,0.56,175,0.11,30,12,221395674.0,116622987.0,-2.766666666666666,69.66666666666667,17.833333333333332,-1.6,98.0,16.833333333333332,456.88413058328246
1996,4,82.02,91,97,19991,19080,0.46,92.37,75,0.5,125,0.27,3,29,21747322.666666668,29875429.33333333,18.500000000000004,5.166666666666667,7.233333333333333,6.266666666666667,35.0,8.933333333333334,596.2042276396635
1997,1,69.86,93,112,19687,8410,0.36,74.0,75,0.84,100,0.07,33,41,3005730.6666666665,3423608.6666666665,6.533333333333334,133.66666666666666,12.733333333333333,0.5666666666666665,46.333333333333336,15.033333333333331,287.9961480578845
1997,1,69.86,93,112,19687,8410,0.36,74.0,75,0.84,100,0.07,33,41,3005730.6666666665,3423608.6666666665,6.533333333333334,133.66666666666666,12.733333333333333,0.5666666666666665,46.333333333333336,15.033333333333331,287.9961480578845
2008,4,234.68,20,123,19977,4010,0.1,276.28,125,0.2,525,0.11,35,7,212749321.0,86226486.33333333,14.533333333333331,116.33333333333331,12.6,9.166666666666666,55.333333333333336,13.5,451.8855005327919
2008,1,221.2,21,55,20355,11980,0.62,267.16,100,0.07,300,0.08,24,13,215555978.0,77797699.0,7.966666666666666,78.33333333333333,11.633333333333336,2.2666666666666666,96.36666666666667,16.616666666666667,429.44235445499976
2015,3,91.64,22,119,20436,9950,0.44,92.47,75,0.33,150,0.14,12,27,26133967.666666668,15665940.333333334,21.804224137931033,111.92327586206896,11.998419540229886,21.987500000000004,137.95833333333334,10.991666666666667,682.0302242895973
2009,3,97.69,32,84,20436,27970,0.36,95.02,75,0.46,150,0.08,5,25,24046046.666666668,12968072.333333334,20.03333333333333,46.0,14.0,22.406989247311824,87.09301075268819,13.7747311827957,474.69328759475894
2014,2,93.54,61,114,20368,19330,1.0,93.54,75,0.36,175,0.08,29,4,35236851.666666664,10981208.333333334,26.03333333333333,0.0,14.566666666666665,20.26666666666667,7.0,13.966666666666669,354.1549681485649
2014,2,93.54,61,114,20368,19330,1.0,93.54,75,0.36,175,0.08,29,4,35236851.666666664,10981208.333333334,26.03333333333333,0.0,14.566666666666665,20.26666666666667,7.0,13.966666666666669,354.1549681485649
2014,2,93.54,61,114,20368,19330,1.0,93.54,75,0.36,175,0.08,29,4,35236851.666666664,10981208.333333334,26.266666666666666,0.0,18.700000000000003,20.26666666666667,7.0,13.966666666666669,354.1549681485649
1998,1,258.27,8,92,20355,16370,0.45,244.73,100,0.06,450,0.18,9,34,42449000.0,82560333.33333333,8.666666666666666,163.0,15.4,3.966666666666667,68.33333333333333,13.1,522.1632178273807
2000,4,238.4,16,92,20355,79820,0.94,240.98,75,0.08,475,0.15,17,34,98219666.66666669,96153000.0,8.641493974132864,58.97728441825664,11.75942226497782,3.866666666666667,51.66666666666666,11.233333333333334,478.6321125264926
2004,2,88.31,61,66,19991,119630,0.2,96.38,75,0.32,125,0.05,29,4,42526463.0,38202940.333333336,25.8,7.666666666666667,14.366666666666667,18.433333333333334,0.6666666666666666,13.033333333333331,230.0141913001972
2011,2,114.9,32,84,20436,27490,0.4,106.53,75,0.24,175,0.15,5,25,61365278.66666666,18826799.0,13.633333333333333,70.33333333333333,17.63333333333333,17.0,107.33333333333331,18.666666666666668,474.69328759475894
2011,2,114.9,32,84,20436,27490,0.4,106.53,75,0.24,175,0.15,5,25,61365278.66666666,18826799.0,13.633333333333333,70.33333333333333,17.63333333333333,17.0,107.33333333333331,18.666666666666668,474.69328759475894
2000,1,250.75,32,83,19805,2520,0.15,205.33,100,0.07,300,0.06,5,32,99500585.66666669,168791862.33333334,3.2,20.666666666666668,16.066666666666666,8.700000000000001,45.0,19.566666666666663,500.11151771210325
2000,1,250.75,32,83,19805,2520,0.15,205.33,100,0.07,300,0.06,5,32,99500585.66666669,168791862.33333334,3.2,20.666666666666668,16.066666666666666,8.700000000000001,45.0,19.566666666666663,500.11151771210325
1999,4,279.76,24,75,19386,16220,0.54,292.43,125,0.14,475,0.26,31,20,59965906.0,99689964.66666669,4.45,76.44999999999999,17.3,10.545881489367769,55.09116623511048,12.962325360232798,630.4881033196874
2010,2,237.22,21,24,20355,18240,0.71,233.07,125,0.05,450,0.09,24,31,157978821.33333334,73638038.66666667,21.9,65.66666666666667,9.266666666666667,18.066666666666663,88.33333333333333,14.366666666666667,435.52554831010735
1996,2,88.45,83,113,19393,6410,0.29,77.15,75,0.11,100,0.88,32,21,38565989.333333336,61053059.333333336,20.9,51.66666666666666,21.133333333333336,18.881666666666664,106.78333333333335,16.286666666666665,456.4880056729848
1996,2,88.45,83,113,19393,6410,0.29,77.15,75,0.11,100,0.88,32,21,38565989.333333336,61053059.333333336,21.133333333333333,51.66666666666666,21.26666666666667,18.881666666666664,106.78333333333335,16.286666666666665,456.4880056729848
2015,3,320.36,22,23,19977,6270,0.18,304.0,200,0.06,400,0.06,12,31,206056193.0,129652514.66666669,21.804224137931033,111.92327586206896,11.998419540229886,22.780851063829783,81.8971631205674,8.672340425531916,250.2373921364613
2006,3,88.63,61,120,19991,8610,0.13,99.68,75,0.29,125,0.2,29,3,79645895.66666667,36540445.333333336,31.3,1.5,12.466666666666669,28.633333333333336,85.33333333333333,11.933333333333332,377.11734413040443
2006,3,88.63,61,120,19991,8610,0.13,99.68,75,0.29,125,0.2,29,3,79645895.66666667,36540445.333333336,31.3,1.5,12.466666666666669,28.633333333333336,85.33333333333333,11.933333333333332,377.11734413040443
2006,3,88.63,61,120,19991,8610,0.13,99.68,75,0.29,125,0.2,29,3,79645895.66666667,36540445.333333336,31.63333333333333,1.5,12.066666666666665,28.633333333333336,85.33333333333333,11.933333333333332,377.11734413040443
2011,1,119.96,88,111,19930,13730,0.99,120.2,75,0.12,200,0.11,41,41,87548568.0,26671610.33333333,3.766666666666666,37.333333333333336,12.233333333333334,5.7,121.66666666666669,10.233333333333333,177.94522932173393
2011,1,119.96,88,111,19930,13730,0.99,120.2,75,0.12,200,0.11,41,41,87548568.0,26671610.33333333,3.766666666666666,37.333333333333336,12.233333333333334,5.6000000000000005,121.66666666666669,14.133333333333336,177.94522932173393
2013,4,272.68,22,50,19977,8770,0.5,268.05,225,0.28,375,0.09,12,34,365324901.0,124328861.33333331,2.9333333333333336,60.66666666666666,15.2,7.3500000000000005,80.33333333333334,11.966666666666667,572.6629768658316
2013,4,272.68,22,50,19977,8770,0.5,268.05,225,0.28,375,0.09,12,34,365324901.0,124328861.33333331,3.5666666666666664,60.66666666666666,14.7,7.3500000000000005,80.33333333333334,11.966666666666667,572.6629768658316
2013,4,272.68,22,50,19977,8770,0.5,268.05,225,0.28,375,0.09,12,34,365324901.0,124328861.33333331,3.9333333333333336,86.16666666666667,15.866666666666667,7.3500000000000005,80.33333333333334,11.966666666666667,572.6629768658316
2000,2,238.67,16,92,20355,80820,0.92,244.44,75,0.11,450,0.2,17,34,72522000.0,92216000.0,18.573382135384616,94.35243631524604,13.50689805886655,15.9,123.33333333333331,12.133333333333333,478.6321125264926
2018,3,289.74,8,71,19790,15930,0.4695,299.76,125,0.0665,500,0.1387,9,36,425982734.0,191201949.66666663,26.2,115.2,10.25,26.05,93.25,10.85,329.294727927246
2006,4,99.76,66,105,19977,312730,0.15,123.5,75,0.27,150,0.13,4,4,205206829.66666663,106020772.66666669,16.766666666666666,7.333333333333333,9.566666666666666,13.1,45.333333333333336,11.133333333333333,338.0767879544526
2007,2,410.5,8,23,19790,16420,0.89,429.85,200,0.09,750,0.05,9,31,213773524.66666663,99035570.66666669,21.33333333333333,63.66666666666666,12.633333333333333,18.166666666666668,49.0,12.333333333333334,371.6518515665481
1996,1,83.61,22,24,19393,24680,0.17,71.0,75,1.0,75,1.0,12,31,34758982.333333336,58272310.333333336,-2.9,33.36666666666667,18.866666666666664,-1.0,45.0,18.4,310.9897230466903
2005,4,90.9,57,72,19393,61370,0.86,87.47,75,0.26,125,0.28,8,8,130438646.33333331,108914053.33333331,16.7,126.66666666666669,10.4,23.700000000000003,77.66666666666667,13.333333333333334,326.6872607357875
2004,3,261.89,21,34,19386,11550,0.52,278.38,75,0.05,550,0.09,24,19,109173693.0,88293491.33333333,23.6,162.33333333333334,8.966666666666667,20.966666666666665,85.86666666666667,11.6,510.5754706349662
1996,1,74.38,10,68,19393,23150,0.97,73.83,75,0.64,100,0.35,37,37,34758982.333333336,58272310.333333336,13.145000000000001,68.38,13.589999999999998,12.7239138792772,18.119569396386005,15.200922722029986,331.15980922072026
1998,1,240.16,27,90,19991,5850,0.19,209.77,100,0.2,350,0.17,31,34,15414019.666666666,29861676.33333333,4.666666666666667,56.333333333333336,14.666666666666666,2.455797101449275,76.11086956521739,15.009782608695653,415.46522448549774
1999,2,258.2,21,51,20355,18860,0.91,259.1,75,0.09,450,0.22,24,6,39709333.333333336,86635666.66666667,19.466666666666665,81.66666666666667,10.133333333333336,15.987301587301587,105.0873015873016,11.533333333333333,631.427576590327
2004,3,85.71,15,93,19930,24010,0.46,96.25,75,0.28,125,0.33,11,33,39974021.333333336,31069404.0,22.33333333333333,10.666666666666666,11.533333333333331,20.4,31.666666666666668,10.633333333333333,343.00899585506806
1997,1,77.43,25,61,19994,17810,0.42,88.0,75,0.5,150,0.08,5,29,5645655.666666667,7369930.333333333,0.17941176470588244,20.578431372549016,14.809803921568626,12.5,1.6666666666666667,13.300000000000002,603.1237243466111
2009,3,93.28,44,61,20368,7370,0.39,85.78,75,0.48,150,0.06,4,29,15995151.666666666,7781859.333333333,21.761792380256345,0.717888958912979,11.902985099077071,32.2,2.5,11.333333333333334,254.32075562834567
2009,3,93.28,44,61,20368,7370,0.39,85.78,75,0.48,150,0.06,4,29,15995151.666666666,7781859.333333333,21.761792380256345,0.717888958912979,11.902985099077071,32.2,2.5,11.333333333333334,254.32075562834567
2009,3,93.28,44,61,20368,7370,0.39,85.78,75,0.48,150,0.06,4,29,15995151.666666666,7781859.333333333,21.761792380256345,0.717888958912979,11.902985099077071,32.53333333333333,2.5,11.033333333333331,254.32075562834567
2004,2,92.27,52,56,19393,16420,0.71,86.43,75,0.44,125,0.42,37,22,81609835.33333333,99342791.66666669,24.366666666666664,264.3333333333333,13.166666666666666,21.8,153.66666666666666,8.200000000000001,352.6672366736141
2004,3,91.67,30,103,19805,27730,0.2,103.97,75,0.3,150,0.05,37,37,204822366.3333333,173291601.0,28.70992907801418,71.80177304964539,12.61099290780142,27.633333333333336,31.0,11.233333333333334,252.47086396640222
2004,3,91.67,30,103,19805,27730,0.2,103.97,75,0.3,150,0.05,37,37,204822366.3333333,173291601.0,28.70992907801418,71.80177304964539,12.61099290780142,27.899999999999995,31.0,12.133333333333333,252.47086396640222
2004,3,91.67,30,103,19805,27730,0.2,103.97,75,0.3,150,0.05,37,37,204822366.3333333,173291601.0,28.70992907801418,71.80177304964539,12.61099290780142,27.899999999999995,31.0,12.133333333333333,252.47086396640222
1999,3,78.98,30,103,19805,34510,0.18,87.39,75,0.48,150,0.06,37,37,82213848.0,179246297.33333334,28.70992907801418,71.80177304964539,12.61099290780142,28.366666666666664,35.333333333333336,12.433333333333335,252.47086396640222
1999,3,78.98,30,103,19805,34510,0.18,87.39,75,0.48,150,0.06,37,37,82213848.0,179246297.33333334,28.70992907801418,71.80177304964539,12.61099290780142,28.366666666666664,35.333333333333336,12.433333333333335,252.47086396640222
1999,3,78.98,30,103,19805,34510,0.18,87.39,75,0.48,150,0.06,37,37,82213848.0,179246297.33333334,28.70992907801418,71.80177304964539,12.61099290780142,28.366666666666664,35.333333333333336,12.433333333333335,252.47086396640222
2015,4,272.86,60,81,19790,5210,0.22,285.77,100,0.06,375,0.05,36,30,280356943.6666667,146241065.66666666,10.175,104.9628205128205,8.341666666666667,5.028418455743879,86.30060037664784,13.961467608286254,633.2683961638348
2011,2,263.01,67,81,19704,10890,0.32,335.95,175,0.1,650,0.09,15,30,171499333.33333334,57140000.0,20.466666666666665,245.0,13.366666666666664,14.395838262841368,82.68167948338757,13.569838312136447,649.0175778508774
2004,1,223.31,60,81,19790,6390,0.42,203.19,100,0.07,250,0.05,36,30,122382545.33333331,131776278.66666669,6.433333333333334,93.66666666666669,11.966666666666669,-2.916666666666667,54.0,18.28333333333333,633.2683961638348
2018,3,86.43,8,119,20436,9960,0.4982,86.63,75,0.4458,150,0.1044,9,27,42054573.0,20317190.0,26.2,115.2,10.25,21.987500000000004,137.95833333333334,10.991666666666667,694.4719242925273
2000,1,262.65,47,81,19704,8790,0.34,313.01,125,0.14,500,0.16,35,30,65267000.0,78490333.33333333,10.127181757059619,105.65757507844013,11.733350141939335,-0.32500000000000007,54.66666666666667,17.03333333333333,612.9595569463623
2015,2,264.8,46,81,19977,5870,0.13,258.84,100,0.06,375,0.06,24,30,233680576.3333333,126027653.66666669,22.199999999999992,8.099999999999998,10.099999999999996,14.395838262841368,82.68167948338757,13.569838312136447,450.4700664296726
2004,4,90.86,96,123,19805,23470,0.26,101.66,75,0.21,150,0.1,24,7,235080096.0,167366634.66666666,11.666666666666666,67.0,8.633333333333333,9.833333333333334,79.0,11.733333333333334,230.29232145730404
2003,1,296.76,23,75,19790,7860,0.46,302.17,125,0.11,600,0.06,31,20,109420486.0,131127410.33333331,0.1666666666666666,65.66666666666667,14.733333333333334,2.066136587271544,72.84213131182425,14.880523303835377,602.5962903551526
1997,2,254.93,55,90,20355,26770,0.9,257.35,125,0.16,425,0.21,13,34,52180000.0,89052333.33333333,16.31111111111111,110.08333333333333,13.600000000000001,18.177651515151513,95.95681818181819,13.011742424242424,583.6139157767669
1997,2,75.06,61,97,19994,31930,0.49,71.22,75,0.61,125,0.06,29,29,4821996.333333333,7733660.333333333,25.133333333333336,0.3333333333333333,17.466666666666665,13.866666666666667,13.0,9.633333333333333,338.9569678260563
2006,2,225.1,21,81,19704,23720,0.13,242.05,125,0.05,375,0.07,24,30,136055333.33333334,66515000.0,19.83333333333333,93.33333333333331,8.7,14.5,65.0,14.0,533.7184315356168
1997,3,221.82,45,81,19977,2530,0.11,217.46,100,0.09,400,0.07,19,30,96450558.0,164744232.66666666,18.73333333333333,75.0,12.866666666666667,18.43333333333333,89.5,12.033333333333335,623.3961611295463
1999,3,243.62,34,92,19386,8500,0.44,252.2,100,0.08,325,0.46,19,34,59419550.333333336,106359461.33333331,21.8,50.3,12.0,20.83333333333333,89.33333333333333,10.000000000000002,210.39487835433113
2004,3,234.65,23,90,20355,6470,0.27,211.47,100,0.08,300,0.05,31,34,61465000.0,58215333.333333336,21.46666666666667,94.66666666666669,9.333333333333332,23.626140350877197,121.2138596491228,10.443508771929823,502.47272943627127
1996,3,96.61,22,27,19977,31610,0.33,119.21,75,0.25,200,0.07,12,31,102673784.0,161468860.66666666,20.3,118.06666666666666,12.366666666666664,21.53333333333333,102.33333333333331,10.366666666666667,276.7425237292065
1996,4,69.29,58,83,19393,26700,0.98,67.3,75,0.38,100,0.61,21,32,46104497.66666666,62962357.333333336,7.788888888888888,55.53535353535353,14.434343434343436,9.866666666666664,50.0,19.933333333333334,300.42108344262664
1996,4,69.29,58,83,19393,26700,0.98,67.3,75,0.38,100,0.61,21,32,46104497.66666666,62962357.333333336,7.788888888888888,55.53535353535353,14.434343434343436,9.9,50.0,20.1,300.42108344262664
2002,4,79.8,66,91,19393,284650,0.64,76.75,75,0.52,100,0.47,4,3,66884260.66666666,94067879.66666669,16.066666666666666,29.33333333333333,10.8,18.766666666666666,8.0,8.700000000000001,364.41751037266374
1997,2,265.3,1,22,19805,8290,0.39,266.67,125,0.19,575,0.1,30,12,99815826.0,163661464.66666666,12.766666666666666,47.333333333333336,13.4,13.233333333333334,62.43333333333334,16.0,711.7685278763022
1999,2,74.48,4,30,19393,45720,0.73,72.91,75,0.47,100,0.51,37,37,34253303.333333336,76354437.0,23.630711837063924,98.27957249445451,15.401593063117563,23.147619047619052,111.11428571428573,16.11904761904762,334.28297433507424
1996,2,221.04,34,81,19386,138290,0.69,227.66,100,0.17,425,0.09,19,30,59013972.0,97208673.66666669,14.0,74.0,15.1,12.9,127.33333333333331,14.333333333333334,488.50090539552326
2004,3,96.0,22,55,19977,16400,0.36,104.84,75,0.39,150,0.07,12,13,154982258.33333334,124879210.0,20.266666666666666,87.5,12.566666666666668,23.03333333333333,60.333333333333336,12.133333333333333,163.57765433758178
1998,1,300.04,27,75,19386,13490,0.81,309.3,125,0.05,450,0.38,31,20,56762419.333333336,97555450.66666669,4.666666666666667,56.333333333333336,14.666666666666666,6.177025888430912,91.85322237536802,14.213662248889555,626.0254572348414
1998,4,229.9,55,90,20355,26980,0.82,242.43,100,0.07,450,0.18,13,34,36538666.66666666,84987666.66666667,7.48888888888889,91.46666666666665,15.055555555555555,8.860833333333334,104.0125,13.485833333333336,583.6139157767669
1996,4,74.23,100,111,19930,40960,0.53,84.01,75,0.53,125,0.29,4,41,14553084.0,20334373.0,13.390740740740739,38.66296296296295,7.684259259259259,7.033333333333334,186.66666666666663,12.333333333333334,627.0140604645349
1996,4,74.23,100,111,19930,40960,0.53,84.01,75,0.53,125,0.29,4,41,14553084.0,20334373.0,13.390740740740739,38.66296296296295,7.684259259259259,7.033333333333334,186.66666666666663,12.333333333333334,627.0140604645349
2001,4,224.08,34,90,19386,27540,0.55,243.23,100,0.22,500,0.09,19,34,54485925.66666666,84432080.33333333,8.1,102.83333333333331,16.7,8.860833333333334,104.0125,13.485833333333336,445.397735284479
2015,3,320.87,22,98,19977,6600,0.21,339.44,150,0.09,550,0.1,12,39,206056193.0,129652514.66666669,21.804224137931033,111.92327586206896,11.998419540229886,24.431986531986528,116.1774410774411,10.27037037037037,618.5927689659435
2001,1,220.71,24,51,19704,8340,0.5,277.47,100,0.07,525,0.19,31,6,67818333.33333333,80512000.0,0.2,41.6,18.4,0.725333333333333,93.22133333333332,12.113333333333335,464.9314591155241
2002,4,74.63,82,123,19393,16740,0.97,72.02,75,0.43,100,0.56,39,7,66884260.66666666,94067879.66666669,11.4,132.33333333333334,14.2,8.633333333333335,116.66666666666669,13.933333333333332,144.89834988946254
2000,4,255.22,21,71,20355,10380,0.64,261.52,75,0.05,500,0.13,24,36,98219666.66666669,96153000.0,8.933333333333334,32.333333333333336,7.966666666666666,20.2,11.4,9.6,515.9450994084157
1996,2,261.11,3,22,19977,10920,0.87,256.93,125,0.15,450,0.09,34,12,93724678.66666669,153957868.0,14.566666666666668,100.66666666666669,12.733333333333334,13.366666666666667,127.86666666666666,15.4,639.8667473203708
2009,4,90.3,44,61,20368,4530,0.21,83.16,75,0.5,175,0.05,4,29,16482591.0,7399542.666666667,15.522368728867121,47.4397040956166,9.659722551808409,13.933333333333335,2.6666666666666665,9.833333333333334,254.32075562834567
2009,4,90.3,44,61,20368,4530,0.21,83.16,75,0.5,175,0.05,4,29,16482591.0,7399542.666666667,15.522368728867121,47.4397040956166,9.659722551808409,13.933333333333335,2.6666666666666665,9.833333333333334,254.32075562834567
